index,0,1
Mcm3,0.026571808,0.030986583
Uggt1,0.019729793,0.02016543
Fhl2,0.021022601,0.083084494
Slc39a10,0.02313897,0.02555113
Pgap1,0.02523255,0.018297356
Akr1cl,0.015530678,0.014244415
Acadl,0.025943102,0.027193025
Igfbp5,0.016177902,0.030065589
Cryba2,0.018878829,0.023671709
Epha4,0.020280698,0.026851408
Dner,0.024921095,0.029767582
Dtymk,0.019986492,0.05899544
Bcl2,0.028437568,0.07958442
Dpp10,0.025466645,0.029517058
Tmem163,0.01936076,0.017766397
Mcm6,0.035031993,0.033809405
Npl,0.019833108,0.020720763
Pappa2,0.02579324,0.019520914
Fmo1,0.023020914,0.017489497
Fmo2,0.021307524,0.01646329
Mpzl1,0.017155463,0.050191026
Rgs7,0.026438594,0.02498874
Tgfb2,0.016362488,0.019225692
Cenpf,0.020277647,0.022034628
Prox1,0.020252023,0.020402681
Atf3,0.01642705,0.02335071
St18,0.016242402,0.021772828
Sulf1,0.021399226,0.0273235
Kcnb2,0.021176485,0.029269619
Gsta3,0.027312882,0.014986068
Hs6st1,0.021106375,0.026349545
Il1r1,0.02198167,0.02504055
Zdbf2,0.024294965,0.020882986
Vil1,0.020068936,0.010365701
Glul,0.02353289,0.024821207
Syne1,0.015281536,0.00997904
Fbxo5,0.03153372,0.035378255
Rgs17,0.031743422,0.10631401
Samd5,0.019119618,0.022899719
Arg1,0.021889776,0.026521334
Marcks,0.033709776,0.020839522
Slc16a10,0.025351968,0.024255224
Grik2,0.030063516,0.025469968
Arid5b,0.021769596,0.021032395
Cdk1,0.023348592,0.024471512
Gstt1,0.02194422,0.027098471
Col18a1,0.027402664,0.020427853
Shc2,0.017531285,0.023899017
Hsp90b1,0.029207604,0.018086221
Rap1b,0.029975008,0.024606477
Hmga2,0.019276584,0.03559654
Ppp1r14c,0.020241544,0.023797832
Rev3l,0.016806891,0.01820125
Rfx6,0.019206071,0.024634589
Pkib,0.01778199,0.023558399
P4ha1,0.020676328,0.022256207
Gnaz,0.026143642,0.015950963
Upb1,0.018084832,0.021763612
Abca7,0.02145219,0.013540351
Ntn4,0.021882411,0.05396182
Eea1,0.021462785,0.026272109
Kcnc2,0.029328939,0.05682152
Prim1,0.026652947,0.03875632
Gck,0.02188865,0.025879249
Camk2b,0.023308905,0.018019969
Ddc,0.024773486,0.029736895
Grb10,0.020541912,0.020132486
Hmmr,0.025799463,0.03152048
Sparc,0.027267693,0.015612657
Rap1gap2,0.022332879,0.020149244
Doc2b,0.026554197,0.012031391
Wsb1,0.02118193,0.021032892
Top2a,0.03376922,0.030662023
Krt19,0.018322224,0.021635784
Hap1,0.016225781,0.024889648
Acly,0.0225539,0.031226749
Ppy,0.023323104,0.042562027
Pyy,0.021013986,0.028591104
Cacng4,0.024736539,0.026879972
Prkca,0.021377506,0.0237232
Wipi1,0.018032799,0.024080181
Grin2c,0.019961284,0.02360605
Tk1,0.033484045,0.024060074
Rbfox3,0.024510853,0.035147715
Upp1,0.02387008,0.02359056
Cpeb4,0.020099845,0.021037076
Ebf1,0.019798318,0.024221975
Slc36a1,0.013626822,0.01873901
Aurkb,0.024514347,0.024211453
Dlg4,0.02207806,0.022808513
Atp2a3,0.014301205,0.021988586
Slc43a2,0.020510605,0.025531985
Hnf1b,0.01797633,0.021357402
Lhx1os,0.022840304,0.020884838
Gip,0.017006809,0.02226889
Gast,0.025948754,0.03266766
Mapt,0.033379298,0.030541148
Kcnh6,0.021329487,0.017640404
Dcaf7,0.021205354,0.026625745
Birc5,0.027623711,0.031345136
Scin,0.02338369,0.022920556
Mis18bp1,0.028321171,0.025660846
Pygl,0.020459557,0.023003042
Rab15,0.02451888,0.023791155
Sel1l,0.014411609,0.024505135
Eml5,0.024179041,0.024086311
Serpina1c,0.021302473,0.016444154
Pdia6,0.03457436,0.012302369
Rrm2,0.022477949,0.033583168
Lamb1,0.025207998,0.009454223
Etv1,0.021489726,0.0635786
Fut8,0.018793464,0.021200698
Smoc1,0.018658854,0.02261627
Eif2b2,0.026332475,0.022653032
Gstz1,0.015842525,0.023072278
Chga,0.022261921,0.033468
Dlk1,0.029073296,0.023266582
Chrm3,0.012595005,0.0396581
Pou6f2,0.018404191,0.028842052
Scgn,0.026217196,0.018090036
Gmnn,0.035225064,0.034970433
Ptch1,0.019165706,0.015129343
Cenph,0.021572452,0.030980486
Ccnb1,0.01868557,0.027045578
Pik3r1,0.015753575,0.014801279
Isl1,0.029540984,0.014688131
Ero1lb,0.032118317,0.09879121
