index,0,1
Sntg1,0.031377528,0.026827676
Sbspon,0.022578806,0.020461421
Mcm3,0.027483337,0.03202125
Fam135a,0.026490726,0.016223658
Adgrb3,0.02640279,0.035542905
Uggt1,0.019431306,0.020543644
Tbc1d8,0.019905487,0.025205357
Fhl2,0.022141797,0.08797916
Slc39a10,0.022059191,0.027562283
Pgap1,0.02158023,0.018520838
Ankrd44,0.022456268,0.025071422
Klf7,0.015382688,0.02063448
Akr1cl,0.015521383,0.013202612
Acadl,0.024414139,0.02724581
Mreg,0.021164814,0.023854712
March4,0.015911235,0.021028634
Igfbp5,0.01621669,0.029465904
Cryba2,0.01739966,0.018878577
Ptprn,0.022901993,0.019530741
Epha4,0.0230055,0.027643116
Sphkap,0.024134582,0.025413753
Dner,0.024083702,0.027395118
Dtymk,0.01856284,0.058998402
Pam,0.03708752,0.030561216
Bcl2,0.030887103,0.08005191
Dpp10,0.0246052,0.022838552
Tmem163,0.021901347,0.020211712
Mcm6,0.032067947,0.030772593
Nfasc,0.01556658,0.05087189
Nav1,0.01590816,0.016175192
Trove2,0.022299672,0.019542368
Swt1,0.016875442,0.018294606
Npl,0.019622328,0.020523947
Qsox1,0.036755018,0.015448847
Fam163a,0.023930201,0.018826602
Soat1,0.022411965,0.0150062665
Pappa2,0.025295189,0.019550972
Fmo1,0.021310253,0.01764449
Fmo2,0.021361906,0.01623961
Mpzl1,0.017708994,0.049095124
Rgs7,0.026460787,0.023784602
Mia3,0.019336183,0.022620961
Tgfb2,0.015778344,0.018240321
Cenpf,0.023245491,0.026895517
Prox1,0.021179585,0.022248708
Atf3,0.01646795,0.016065963
Dtl,0.019067265,0.02274708
St18,0.017977636,0.022737272
Sulf1,0.020185154,0.023058306
Kcnb2,0.023273716,0.033745956
Gsta3,0.027733328,0.0163152
Dst,0.019413913,0.018300213
Hs6st1,0.021646444,0.03908482
Map4k4,0.021415753,0.01632195
Il1r1,0.023462093,0.02469403
Zdbf2,0.020497315,0.019130597
Adam23,0.014454703,0.02047383
Unc80,0.023750912,0.012414416
Vil1,0.020430084,0.010346581
Fam174a,0.03291164,0.039365727
Cntnap5b,0.013390113,0.027558599
Nucks1,0.033144396,0.024531199
Lrrn2,0.01881435,0.028176293
Plekha6,0.014550952,0.025680942
Kdm5b,0.02160385,0.019710781
Csrp1,0.016155083,0.019368934
Glul,0.024423053,0.024545811
Tnr,0.019757936,0.036906164
Igsf8,0.017633498,0.025535095
Fmn2,0.017330753,0.025788996
Itpkb,0.023373218,0.06161237
Dusp10,0.03087349,0.021561738
Gm28172,0.023726605,0.032726623
Tmem206,0.024635598,0.021155573
Syne1,0.015340043,0.010022715
Fbxo5,0.028897949,0.028857447
Rgs17,0.015179725,0.013908502
Cnksr3,0.016204035,0.020627959
Samd5,0.019200934,0.021976475
Adgrg6,0.019553963,0.020172099
Arfgef3,0.023145815,0.02783148
Enpp1,0.019101035,0.027233055
Arg1,0.028592683,0.029573197
Tmem200a,0.023005834,0.023557812
Cenpw,0.02769217,0.024377404
Ncoa7,0.023052618,0.021351852
Marcks,0.031454265,0.02162517
Slc16a10,0.026928945,0.02593025
Sobp,0.020596795,0.047555633
Grik2,0.027884878,0.023176977
Serinc1,0.021838745,0.02554449
Stox1,0.022132145,0.023173828
Lrrtm3,0.02101076,0.031239051
Arid5b,0.022037407,0.021375762
Cdk1,0.041647263,0.02369477
Phyhipl,0.015470443,0.023555633
Bicc1,0.028127503,0.026248472
Gstt1,0.02353121,0.03130977
Gstt2,0.021096358,0.022183135
Col18a1,0.027489267,0.019625584
Shc2,0.01640793,0.022450589
Hsp90b1,0.029348291,0.018280415
Tmpo,0.032385837,0.030662695
Rap1b,0.026772704,0.023825966
Hmga2,0.019622799,0.017336316
Rassf3,0.016904239,0.020857278
Ppp1r14c,0.018572155,0.022985788
Lrp11,0.021079997,0.01998451
Ahi1,0.018154435,0.018628424
Rev3l,0.01714692,0.015155408
Rfx6,0.019650104,0.026360745
Dcbld1,0.025822574,0.017364986
Pkib,0.020420717,0.027223552
P4ha1,0.021449244,0.023509858
Spock2,0.015129964,0.014641558
Pbld2,0.01886331,0.02597087
Ctnna3,0.032925386,0.031890776
Pcdh15,0.025719304,0.033116624
Gnaz,0.02550925,0.015856933
Rab36,0.024064204,0.016076742
Upb1,0.018074099,0.02140856
Tspear,0.02807903,0.01822279
Abca7,0.02012318,0.013747758
1500009L16Rik,0.01962083,0.021268763
Tcp11l2,0.016353229,0.01867758
Btbd11,0.02985822,0.02265456
Ntn4,0.023826076,0.059767775
Fgd6,0.026230367,0.027817417
Tmcc3,0.016194817,0.010506159
Eea1,0.021779235,0.02818183
Atp2b1,0.021822827,0.028451467
Csrp2,0.030420354,0.016489612
Kcnc2,0.024904,0.04511396
Cpm,0.026524102,0.019441562
Mdm1,0.017498184,0.015314321
Prim1,0.023652168,0.03296897
Emid1,0.019711984,0.009954556
Gck,0.024103113,0.027740855
Camk2b,0.021871904,0.017421057
H2afv,0.031590827,0.022632519
Ddc,0.023469182,0.02653206
Grb10,0.023440002,0.021174844
Acyp2,0.016875485,0.045686834
Chac2,0.009649936,0.016709281
Wwc1,0.017200796,0.02474567
Hmmr,0.028828165,0.031220106
Sparc,0.025817301,0.016618852
Dnah9,0.017441632,0.022874137
Rap1gap2,0.022344833,0.02199593
Doc2b,0.025458429,0.012125852
Rph3al,0.012782022,0.023076765
Trp53i13,0.012037144,0.020618362
Wsb1,0.021907717,0.022096278
Asic2,0.015660454,0.027790539
Dhx40,0.018190095,0.017578661
Ypel2,0.018081047,0.019375594
Gdpd1,0.033439305,0.017958693
Scpep1,0.024391934,0.01357557
Pdk2,0.021979703,0.0110003315
Top2a,0.029887706,0.033071984
Krt19,0.019132117,0.02321962
Hap1,0.019126698,0.024295356
Acly,0.021892734,0.03178921
Ppy,0.020341357,0.027488729
Pyy,0.01894788,0.022104846
1700023F06Rik,0.023414288,0.0151497135
Cacng4,0.023513028,0.024217248
Prkca,0.020924518,0.023386873
Wipi1,0.020935437,0.02461737
Sdk2,0.020218639,0.023263901
Btbd17,0.027619967,0.017991558
Grin2c,0.019013645,0.023975966
Hn1,0.037080266,0.011947047
Mxra7,0.024486044,0.028316312
Tk1,0.0357767,0.024113365
Rbfox3,0.025362585,0.03682585
Tbc1d16,0.019650277,0.016191838
Notum,0.024962796,0.02319134
Selm,0.045868024,0.023159474
Upp1,0.021849243,0.02240211
Cpeb4,0.018891351,0.021819856
Ccnjl,0.024413096,0.022698985
Ebf1,0.023269089,0.030775202
Rnf130,0.037928972,0.11016038
Slc36a1,0.01513069,0.020592239
Aurkb,0.024899544,0.023292901
Dlg4,0.022168873,0.023564601
Atp2a3,0.0152783,0.021979501
Slc43a2,0.021419311,0.025734995
Hnf1b,0.018387113,0.017001042
Lhx1os,0.023763089,0.025248619
Mbtd1,0.018083787,0.02028811
Slc35b1,0.028677296,0.026693229
Gip,0.01628287,0.022362746
Skap1,0.013108365,0.025998028
Gast,0.025455354,0.028135186
Rundc1,0.011929385,0.022229353
Mapt,0.03262466,0.033807587
Kcnh6,0.02405,0.018481953
Dcaf7,0.020423468,0.02593654
Cog1,0.027622914,0.012905651
Ttyh2,0.012869437,0.03373706
Kif19a,0.016045632,0.017328741
Rab37,0.021780375,0.021969074
Ubald2,0.03425976,0.020927481
Birc5,0.034809142,0.031524718
Tspan13,0.022315102,0.023112547
Scin,0.019286636,0.016813276
Baz1a,0.022989921,0.016654821
Mis18bp1,0.024793277,0.023031943
Pygl,0.01915012,0.022887092
Rtn1,0.024141457,0.031217206
Rab15,0.025952455,0.02467175
Zfp36l1,0.023086226,0.021842808
Tmed8,0.02660614,0.019785635
Vipas39,0.014303571,0.026137315
Sel1l,0.01403919,0.02392851
Eml5,0.024241805,0.026494259
Serpina1c,0.023048205,0.015828758
Clmn,0.020333018,0.022132056
Bcl11b,0.019985503,0.016867865
Dnmt3a,0.017073346,0.030095076
Pdia6,0.036710918,0.012939523
Hpcal1,0.02488454,0.0187921
Rrm2,0.021892628,0.033591993
Myt1l,0.017334346,0.021522632
Lamb1,0.02729709,0.01024384
Etv1,0.019032273,0.01915479
Tmx1,0.033892367,0.020524923
1700086L19Rik,0.02625933,0.014979181
Fut8,0.018524013,0.018430365
Smoc1,0.020443095,0.023285462
Eif2b2,0.028074108,0.023425594
Gstz1,0.01585269,0.021644145
Flrt2,0.018480355,0.016816745
Ttc8,0.024310088,0.025034068
Chga,0.022388943,0.03370003
Unc79,0.020021517,0.040313754
Dlk1,0.031302877,0.023916239
Siva1,0.046589416,0.032636326
Ptprn2,0.02462839,0.022222301
Akr1c12,0.02370097,0.012211239
Chrm3,0.012342508,0.03759733
Pou6f2,0.01788467,0.026908169
Scgn,0.0278156,0.018170526
Gmnn,0.033966005,0.03230377
Dek,0.022774765,0.04013758
Dbn1,0.024049168,0.021688659
Ptch1,0.019288383,0.014976443
Cdc14b,0.027292488,0.02030653
Adamts16,0.018578216,0.019800557
Sv2c,0.040774915,0.0067721903
Map1b,0.021498179,0.020187035
Cenph,0.020517098,0.026902488
Ccnb1,0.025257286,0.02696482
Pik3r1,0.016275285,0.022881864
Fam159b,0.021397864,0.019757753
Rab3c,0.019107815,0.023526104
Isl1,0.028369429,0.015081586
Akr1c19,0.02607035,0.024573423
Ero1lb,0.04187367,0.027505957
Gng4,0.025695361,0.024174633
Dcdc2a,0.02564835,0.024892941
Mboat1,0.021246513,0.021333024
Gcnt2,0.025464943,0.02501551
Phactr1,0.02335613,0.07778541
Jarid2,0.016622592,0.024219487
Cks2,0.018895442,0.012415857
Cplx2,0.02481699,0.02342097
Habp4,0.024562523,0.0200201
Irx2,0.028139122,0.014135896
Pcsk1,0.02238665,0.016877333
Ell2,0.016293915,0.014753274
Dhfr,0.02940501,0.034600645
Cenpk,0.02336039,0.038542353
Emb,0.020487932,0.024336781
Cadps,0.020834465,0.027711736
Kcnk16,0.025158795,0.019783683
Kcnma1,0.01923754,0.03263451
Cacna1d,0.018918248,0.02744423
Tspan14,0.02012278,0.018334698
Gch1,0.02845011,0.014268149
1700011H14Rik,0.030735822,0.018430639
Slc7a8,0.020777097,0.023617145
Ptk2b,0.012915855,0.015909165
Dpysl2,0.017229006,0.027035113
Bmp1,0.022741893,0.01963155
Fndc3a,0.02103231,0.025624575
Pcdh9,0.013980797,0.008406583
Dach1,0.022061955,0.023847071
Synpr,0.0247537,0.038574327
Slc4a7,0.020983396,0.02144546
Adk,0.01979683,0.02187671
Tkt,0.028256595,0.013791072
Sema3g,0.013885566,0.01254587
Glud1,0.02751374,0.019483395
Wapl,0.01675742,0.04263273
Gm8113,0.019645773,0.032751672
Cdkn3,0.027708432,0.033923827
Slc39a2,0.023341302,0.026262322
Pbk,0.022657743,0.036335967
Clu,0.031081453,0.019629685
Trim35,0.018205741,0.020019373
Lgi3,0.021903168,0.023268776
Bora,0.045222018,0.014413038
Cldn10,0.04354881,0.028755661
Ghr,0.023422902,0.02066717
Rai14,0.017326111,0.024972199
Basp1,0.019585487,0.025826205
Fam105a,0.017239748,0.02485718
Ncald,0.018718414,0.020890495
Sybu,0.0115352785,0.009388677
Enpp2,0.022749206,0.01721427
Atad2,0.019304039,0.014586278
Tmem65,0.029946942,0.107581735
Mfng,0.027916789,0.02718681
Tmem184b,0.0232188,0.02491833
Sun2,0.030198636,0.03034369
Desi1,0.02073344,0.021852693
Tcf20,0.02174897,0.01824764
Arfgap3,0.018276362,0.021721559
Scube1,0.0136401085,0.028638948
1810041L15Rik,0.022062417,0.027443875
Wnt7b,0.018199926,0.011023105
Kif21a,0.02367422,0.025389498
Slc38a4,0.025619507,0.028729955
Vdr,0.018200582,0.018167103
Racgap1,0.023776779,0.032441135
Calcoco1,0.014523838,0.022551762
Ppp1r1a,0.028926754,0.02862706
Plcxd3,0.019472124,0.02157606
Capsl,0.023808826,0.027610749
Ank,0.024202285,0.022180254
Ctnnd2,0.030638674,0.016523467
Slc30a8,0.020470548,0.03405399
Mal2,0.018113023,0.018559579
Deptor,0.027926413,0.021643154
Khdrbs3,0.019043174,0.01662958
Mapk15,0.030062033,0.020788891
Cdc42ep1,0.0211999,0.020137602
Mgat3,0.015898565,0.01599297
Fam83f,0.023209007,0.021196643
Creld2,0.021060063,0.05038785
Pdzrn4,0.022391012,0.020192102
Ano6,0.009766397,0.01824734
Grasp,0.026399724,0.019913657
Nr4a1,0.02443403,0.037049633
Krt7,0.0331344,0.017578831
Krt18,0.019849103,0.022161927
Litaf,0.026256252,0.019060051
Gspt1,0.020506246,0.11371264
Mcm4,0.031057473,0.03293189
Ranbp1,0.03434661,0.014237393
2510009E07Rik,0.015276421,0.018177357
Rfc4,0.028085643,0.03163818
Sst,0.023420053,0.023645548
Fgf12,0.026351472,0.024702763
Pdia5,0.017475007,0.01656505
Stxbp5l,0.026655534,0.06703729
Cd200,0.03377291,0.01762787
Gm609,0.019621411,0.07125684
Alcam,0.015672015,0.056184266
St3gal6,0.020002486,0.05456857
Epha3,0.013437944,0.01986898
Adamts1,0.0291682,0.019525902
