index,0,1
Mcm3,0.045883745,0.014553086
Uggt1,0.01877,0.021539254
Fhl2,0.022484655,0.098684244
Pgap1,0.020345278,0.019274699
Akr1cl,0.013852905,0.014836263
Fn1,0.019450158,0.02430634
Igfbp5,0.0156035,0.024781533
Cryba2,0.019343605,0.019776339
Epha4,0.02496664,0.027901355
Dner,0.025018439,0.025771024
Hjurp,0.022611152,0.02800421
Dtymk,0.020086503,0.05370251
Bcl2,0.030891033,0.082996786
Dpp10,0.023898942,0.021822553
Tmem163,0.021629194,0.020816764
Mcm6,0.031876642,0.03197167
Nr5a2,0.017601762,0.02698487
Npl,0.018796047,0.021645002
Pappa2,0.023165721,0.016897758
Fmo1,0.020838903,0.019735547
Fmo2,0.022161104,0.018479278
Mpzl1,0.028570984,0.023338716
Rgs7,0.025558561,0.020263448
Tgfb2,0.014311706,0.017002145
Cenpf,0.028401498,0.022033807
Prox1,0.019824171,0.02734292
Atf3,0.014434196,0.014309218
St18,0.01930594,0.018987842
Sulf1,0.01805994,0.018836599
Kcnb2,0.021107683,0.03052378
Gsta3,0.026638892,0.016327573
Hs6st1,0.018799156,0.014064784
Il1r1,0.023107983,0.020672884
Zdbf2,0.019170942,0.019239051
Vil1,0.019647414,0.010159802
Glul,0.024639862,0.024119958
Tnr,0.015882017,0.027971214
Syne1,0.015357005,0.01009073
Fbxo5,0.03953298,0.04591305
Rgs17,0.015755542,0.014400869
Samd5,0.017309913,0.0184576
Enpp1,0.019062163,0.032740716
Arg1,0.023438405,0.02799711
Marcks,0.027149385,0.022010798
Slc16a10,0.028493349,0.026988177
Grik2,0.034201887,0.021763494
Arid5b,0.023403872,0.023919174
Cdk1,0.023965077,0.028390516
Gstt1,0.020286568,0.029332334
Col18a1,0.028511697,0.017389571
Shc2,0.017059501,0.021847265
Hsp90b1,0.0140970545,0.017384578
Rap1b,0.025326911,0.02365079
Hmga2,0.022729717,0.019337012
Ppp1r14c,0.020684563,0.021728335
Rev3l,0.017362438,0.016663365
Rfx6,0.018796135,0.025189541
Pkib,0.019307597,0.026264787
P4ha1,0.021915574,0.02332627
Pcdh15,0.021707289,0.029277632
Gnaz,0.024394017,0.015827518
Upb1,0.017687952,0.021471256
